LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Unadjusted gender wage gap (%),Flag Codes,primary_key,primary_key,position,actual_gap_orig,actual_gap,test,
POL,WAGEGAP,EMPLOYEE,PC,A,1998,15.4461887,,POL_1998,,3,19.1076226,0.191076226,,
POL,WAGEGAP,EMPLOYEE,PC,A,1999,16.22033966,,POL_1999,,3,17.55932069,0.175593207,,
POL,WAGEGAP,EMPLOYEE,PC,A,2001,17.85012877,,POL_2001,,3,14.29974246,0.142997425,,
POL,WAGEGAP,EMPLOYEE,PC,A,2002,19.3420223,,POL_2002,,3,11.31595541,0.113159554,,
POL,WAGEGAP,EMPLOYEE,PC,A,2004,19.68057555,,POL_2004,,3,10.63884891,0.106388489,,
POL,WAGEGAP,EMPLOYEE,PC,A,2006,19.27978976,,POL_2006,,3,11.44042048,0.114404205,,
POL,WAGEGAP,EMPLOYEE,PC,A,2008,18.50308888,,POL_2008,,3,12.99382224,0.129938222,,
POL,WAGEGAP,EMPLOYEE,PC,A,2010,21.40489648,,POL_2010,,3,7.190207044,0.07190207,,
POL,WAGEGAP,EMPLOYEE,PC,A,2012,19.68992237,,POL_2012,,3,10.62015527,0.106201553,,
POL,WAGEGAP,EMPLOYEE,PC,A,2014,19.46356856,,POL_2014,,3,11.07286288,0.110728629,,
POL,WAGEGAP,EMPLOYEE,PC,A,2016,20.29105953,,POL_2016,,3,9.417880936,0.094178809,,
PRT,WAGEGAP,EMPLOYEE,PC,A,2004,18.48484824,,PRT_2004,,3,13.03030352,0.130303035,,
PRT,WAGEGAP,EMPLOYEE,PC,A,2005,17.01680595,,PRT_2005,,3,15.9663881,0.159663881,,
PRT,WAGEGAP,EMPLOYEE,PC,A,2006,17.82258025,,PRT_2006,,3,14.3548395,0.143548395,,
PRT,WAGEGAP,EMPLOYEE,PC,A,2007,17.36111014,,PRT_2007,,3,15.27777972,0.152777797,,
PRT,WAGEGAP,EMPLOYEE,PC,A,2008,17.18225862,,PRT_2008,,3,15.63548277,0.156354828,,
PRT,WAGEGAP,EMPLOYEE,PC,A,2009,18.10374971,,PRT_2009,,3,13.79250058,0.137925006,,
PRT,WAGEGAP,EMPLOYEE,PC,A,2010,18.27456614,,PRT_2010,,3,13.45086773,0.134508677,,
PRT,WAGEGAP,EMPLOYEE,PC,A,2011,17.37593873,,PRT_2011,,3,15.24812255,0.152481226,,
PRT,WAGEGAP,EMPLOYEE,PC,A,2012,16.84226755,,PRT_2012,,3,16.3154649,0.163154649,,
PRT,WAGEGAP,EMPLOYEE,PC,A,2013,16.66666667,,PRT_2013,,3,16.66666667,0.166666667,,
PRT,WAGEGAP,EMPLOYEE,PC,A,2014,15.56015493,,PRT_2014,,3,18.87969014,0.188796901,,
PRT,WAGEGAP,EMPLOYEE,PC,A,2015,15.5414918,,PRT_2015,,3,18.9170164,0.189170164,,
PRT,WAGEGAP,EMPLOYEE,PC,A,2016,17.84342696,,PRT_2016,,3,14.31314608,0.143131461,,
PRT,WAGEGAP,EMPLOYEE,PC,A,2017,17.61324465,,PRT_2017,,3,14.77351071,0.147735107,,
SVK,WAGEGAP,EMPLOYEE,PC,A,2002,14.82241954,,SVK_2002,,3,20.35516093,0.203551609,,
SVK,WAGEGAP,EMPLOYEE,PC,A,2003,14.65517242,,SVK_2003,,3,20.68965517,0.206896552,,
SVK,WAGEGAP,EMPLOYEE,PC,A,2004,14.5581172,,SVK_2004,,3,20.88376561,0.208837656,,
SVK,WAGEGAP,EMPLOYEE,PC,A,2005,14.95037221,,SVK_2005,,3,20.09925558,0.200992556,,
SVK,WAGEGAP,EMPLOYEE,PC,A,2006,16.09861592,,SVK_2006,,3,17.80276817,0.178027682,,
SVK,WAGEGAP,EMPLOYEE,PC,A,2007,16.23914759,,SVK_2007,,3,17.52170482,0.175217048,,
SVK,WAGEGAP,EMPLOYEE,PC,A,2008,16.77761522,,SVK_2008,,3,16.44476957,0.164447696,,
SVK,WAGEGAP,EMPLOYEE,PC,A,2009,16.78363937,,SVK_2009,,3,16.43272126,0.164327213,,
SVK,WAGEGAP,EMPLOYEE,PC,A,2010,17.57444118,,SVK_2010,,3,14.85111765,0.148511177,,
SVK,WAGEGAP,EMPLOYEE,PC,A,2011,17.27507179,,SVK_2011,,3,15.44985643,0.154498564,,
SVK,WAGEGAP,EMPLOYEE,PC,A,2012,17.01736542,,SVK_2012,,3,15.96526916,0.159652692,,
SVK,WAGEGAP,EMPLOYEE,PC,A,2013,17.94533512,,SVK_2013,,3,14.10932976,0.141093298,,
SVK,WAGEGAP,EMPLOYEE,PC,A,2014,17.82497624,,SVK_2014,,3,14.35004753,0.143500475,,
SVK,WAGEGAP,EMPLOYEE,PC,A,2015,18.31168756,,SVK_2015,,3,13.37662489,0.133766249,,
SVK,WAGEGAP,EMPLOYEE,PC,A,2016,18.05040893,,SVK_2016,,3,13.89918214,0.138991821,,
SVK,WAGEGAP,EMPLOYEE,PC,A,2017,17.47997884,,SVK_2017,,3,15.04004233,0.150400423,,
SVK,WAGEGAP,EMPLOYEE,PC,A,2018,17.16895994,,SVK_2018,,3,15.66208013,0.156620801,,
ESP,WAGEGAP,EMPLOYEE,PC,A,2002,16.41901932,,ESP_2002,,3,17.16196137,0.171619614,,
ESP,WAGEGAP,EMPLOYEE,PC,A,2006,18.23333334,,ESP_2006,,3,13.53333333,0.135333333,,
ESP,WAGEGAP,EMPLOYEE,PC,A,2010,18.24776786,,ESP_2010,,3,13.50446429,0.135044643,,
ESP,WAGEGAP,EMPLOYEE,PC,A,2014,19.22975119,,ESP_2014,,3,11.54049762,0.115404976,,
SWE,WAGEGAP,EMPLOYEE,PC,A,1995,20.16129032,,SWE_1995,,3,9.677419355,0.096774194,,
SWE,WAGEGAP,EMPLOYEE,PC,A,1996,19.24242424,,SWE_1996,,3,11.51515152,0.115151515,,
SWE,WAGEGAP,EMPLOYEE,PC,A,1997,19.21965318,,SWE_1997,,3,11.56069364,0.115606936,,
SWE,WAGEGAP,EMPLOYEE,PC,A,1998,18.61111111,,SWE_1998,,3,12.77777778,0.127777778,,
SWE,WAGEGAP,EMPLOYEE,PC,A,1999,19.08602151,,SWE_1999,,3,11.82795699,0.11827957,,
SWE,WAGEGAP,EMPLOYEE,PC,A,2000,18.81443299,,SWE_2000,,3,12.37113402,0.12371134,,
SWE,WAGEGAP,EMPLOYEE,PC,A,2001,18.81188119,,SWE_2001,,3,12.37623762,0.123762376,,
SWE,WAGEGAP,EMPLOYEE,PC,A,2002,19.04761905,,SWE_2002,,3,11.90476191,0.119047619,,
SWE,WAGEGAP,EMPLOYEE,PC,A,2003,19.23963134,,SWE_2003,,3,11.52073733,0.115207373,,
SWE,WAGEGAP,EMPLOYEE,PC,A,2004,19.61883408,,SWE_2004,,3,10.76233184,0.107623318,,
SWE,WAGEGAP,EMPLOYEE,PC,A,2005,19.34782609,,SWE_2005,,3,11.30434783,0.113043478,,
SWE,WAGEGAP,EMPLOYEE,PC,A,2006,19.49152543,,SWE_2006,,3,11.01694915,0.110169492,,
SWE,WAGEGAP,EMPLOYEE,PC,A,2007,19.08163266,,SWE_2007,,3,11.83673469,0.118367347,,
SWE,WAGEGAP,EMPLOYEE,PC,A,2008,19.70588236,,SWE_2008,,3,10.58823529,0.105882353,,
SWE,WAGEGAP,EMPLOYEE,PC,A,2009,20.22900763,,SWE_2009,,3,9.541984733,0.095419847,,
SWE,WAGEGAP,EMPLOYEE,PC,A,2010,20.31835206,,SWE_2010,,3,9.36329588,0.093632959,,
SWE,WAGEGAP,EMPLOYEE,PC,A,2011,20.42124542,,SWE_2011,,3,9.157509158,0.091575092,,
SWE,WAGEGAP,EMPLOYEE,PC,A,2012,20.35714286,,SWE_2012,,3,9.285714286,0.092857143,,
SWE,WAGEGAP,EMPLOYEE,PC,A,2013,20.3125,,SWE_2013,,3,9.375,0.09375,,
SWE,WAGEGAP,EMPLOYEE,PC,A,2014,20.42372881,,SWE_2014,,3,9.152542373,0.091525424,,
SWE,WAGEGAP,EMPLOYEE,PC,A,2015,20.83333333,,SWE_2015,,3,8.333333333,0.083333333,,
SWE,WAGEGAP,EMPLOYEE,PC,A,2016,20.91503268,,SWE_2016,,3,8.169934641,0.081699346,,
SWE,WAGEGAP,EMPLOYEE,PC,A,2017,21.32587859,,SWE_2017,,3,7.348242812,0.073482428,,
SWE,WAGEGAP,EMPLOYEE,PC,A,2018,21.42857143,,SWE_2018,,3,7.142857143,0.071428571,,
CHE,WAGEGAP,EMPLOYEE,PC,A,1996,12.26398602,,CHE_1996,,3,25.47202797,0.25472028,,
CHE,WAGEGAP,EMPLOYEE,PC,A,1998,12.9387861,,CHE_1998,,3,24.12242781,0.241224278,,
CHE,WAGEGAP,EMPLOYEE,PC,A,2000,13.10642941,,CHE_2000,,3,23.78714118,0.237871412,,
CHE,WAGEGAP,EMPLOYEE,PC,A,2002,13.59919029,,CHE_2002,,3,22.80161943,0.228016194,,
CHE,WAGEGAP,EMPLOYEE,PC,A,2004,13.993761,,CHE_2004,,3,22.012478,0.22012478,,
CHE,WAGEGAP,EMPLOYEE,PC,A,2006,14.34093394,,CHE_2006,,3,21.31813213,0.213181321,,
CHE,WAGEGAP,EMPLOYEE,PC,A,2008,14.34624698,,CHE_2008,,3,21.30750605,0.213075061,,
CHE,WAGEGAP,EMPLOYEE,PC,A,2010,14.97320232,,CHE_2010,,3,20.05359536,0.200535954,,
CHE,WAGEGAP,EMPLOYEE,PC,A,2012,15.32823678,,CHE_2012,,3,19.34352644,0.193435264,,
CHE,WAGEGAP,EMPLOYEE,PC,A,2014,16.52962858,,CHE_2014,,3,16.94074284,0.169407428,,
CHE,WAGEGAP,EMPLOYEE,PC,A,2016,17.61881397,,CHE_2016,,3,14.76237207,0.147623721,,
TUR,WAGEGAP,EMPLOYEE,PC,A,2006,23.39650146,,TUR_2006,,3,3.206997085,0.032069971,,
TUR,WAGEGAP,EMPLOYEE,PC,A,2010,23.44789357,,TUR_2010,,3,3.10421286,0.031042129,,
TUR,WAGEGAP,EMPLOYEE,PC,A,2014,21.55870445,,TUR_2014,,3,6.882591093,0.068825911,,
GBR,WAGEGAP,EMPLOYEE,PC,A,1970,1.21098041,,GBR_1970,,3,47.57803918,0.475780392,,
GBR,WAGEGAP,EMPLOYEE,PC,A,1971,2.236289075,,GBR_1971,,3,45.52742185,0.455274219,,
GBR,WAGEGAP,EMPLOYEE,PC,A,1972,2.161102635,,GBR_1972,,3,45.67779473,0.456777947,,
GBR,WAGEGAP,EMPLOYEE,PC,A,1973,1.810636795,,GBR_1973,,3,46.37872641,0.463787264,,1
GBR,WAGEGAP,EMPLOYEE,PC,A,1974,2.788882835,,GBR_1974,,3,44.42223433,0.444222343,,
GBR,WAGEGAP,EMPLOYEE,PC,A,1975,5.07229264,,GBR_1975,,3,39.85541472,0.398554147,,
GBR,WAGEGAP,EMPLOYEE,PC,A,1976,6.72484903,,GBR_1976,,3,36.55030194,0.365503019,,
GBR,WAGEGAP,EMPLOYEE,PC,A,1977,7.10581619,,GBR_1977,,3,35.78836762,0.357883676,,
GBR,WAGEGAP,EMPLOYEE,PC,A,1978,6.26256562,,GBR_1978,,3,37.47486876,0.374748688,,
GBR,WAGEGAP,EMPLOYEE,PC,A,1979,5.85238024,,GBR_1979,,3,38.29523952,0.382952395,,
GBR,WAGEGAP,EMPLOYEE,PC,A,1980,6.655707015,,GBR_1980,,3,36.68858597,0.36688586,,
GBR,WAGEGAP,EMPLOYEE,PC,A,1981,7.28659385,,GBR_1981,,3,35.4268123,0.354268123,,
GBR,WAGEGAP,EMPLOYEE,PC,A,1982,7.170190255,,GBR_1982,,3,35.65961949,0.356596195,,
GBR,WAGEGAP,EMPLOYEE,PC,A,1983,7.71635904,,GBR_1983,,3,34.56728192,0.345672819,,
GBR,WAGEGAP,EMPLOYEE,PC,A,1984,7.459236705,,GBR_1984,,3,35.08152659,0.350815266,,
GBR,WAGEGAP,EMPLOYEE,PC,A,1985,7.439942815,,GBR_1985,,3,35.12011437,0.351201144,,
GBR,WAGEGAP,EMPLOYEE,PC,A,1986,7.53074684,,GBR_1986,,3,34.93850632,0.349385063,,
GBR,WAGEGAP,EMPLOYEE,PC,A,1987,7.743522805,,GBR_1987,,3,34.51295439,0.345129544,,
GBR,WAGEGAP,EMPLOYEE,PC,A,1988,7.977135255,,GBR_1988,,3,34.04572949,0.340457295,,
GBR,WAGEGAP,EMPLOYEE,PC,A,1989,8.134670415,,GBR_1989,,3,33.73065917,0.337306592,,
GBR,WAGEGAP,EMPLOYEE,PC,A,1990,8.627522025,,GBR_1990,,3,32.74495595,0.32744956,,
GBR,WAGEGAP,EMPLOYEE,PC,A,1991,9.462260975,,GBR_1991,,3,31.07547805,0.310754781,,
GBR,WAGEGAP,EMPLOYEE,PC,A,1992,10.0266603,,GBR_1992,,3,29.9466794,0.299466794,,
GBR,WAGEGAP,EMPLOYEE,PC,A,1993,10.64049037,,GBR_1993,,3,28.71901926,0.287190193,,
GBR,WAGEGAP,EMPLOYEE,PC,A,1994,10.96014073,,GBR_1994,,3,28.07971854,0.280797185,,
GBR,WAGEGAP,EMPLOYEE,PC,A,1995,10.90358255,,GBR_1995,,3,28.19283491,0.281928349,,
GBR,WAGEGAP,EMPLOYEE,PC,A,1996,11.39079456,,GBR_1996,,3,27.21841089,0.272184109,,
GBR,WAGEGAP,EMPLOYEE,PC,A,1997,11.54046493,,GBR_1997,,3,26.91907015,0.269190702,,
GBR,WAGEGAP,EMPLOYEE,PC,A,1998,11.48235289,,GBR_1998,,3,27.03529422,0.270352942,,
GBR,WAGEGAP,EMPLOYEE,PC,A,1999,11.95513579,,GBR_1999,,3,26.08972842,0.260897284,,
GBR,WAGEGAP,EMPLOYEE,PC,A,2000,11.85984309,,GBR_2000,,3,26.28031383,0.262803138,,
GBR,WAGEGAP,EMPLOYEE,PC,A,2001,12.18017705,,GBR_2001,,3,25.6396459,0.256396459,,
GBR,WAGEGAP,EMPLOYEE,PC,A,2002,12.81045028,,GBR_2002,,3,24.37909944,0.243790994,,
GBR,WAGEGAP,EMPLOYEE,PC,A,2003,12.93776646,,GBR_2003,,3,24.12446709,0.241244671,,
GBR,WAGEGAP,EMPLOYEE,PC,A,2004,13.32062952,,GBR_2004,,3,23.35874097,0.23358741,,
GBR,WAGEGAP,EMPLOYEE,PC,A,2005,13.9680209,,GBR_2005,,3,22.0639582,0.220639582,,
GBR,WAGEGAP,EMPLOYEE,PC,A,2006,14.14095799,,GBR_2006,,3,21.71808402,0.21718084,,
GBR,WAGEGAP,EMPLOYEE,PC,A,2007,14.18260965,,GBR_2007,,3,21.63478071,0.216347807,,
GBR,WAGEGAP,EMPLOYEE,PC,A,2008,14.07106545,,GBR_2008,,3,21.85786911,0.218578691,,
GBR,WAGEGAP,EMPLOYEE,PC,A,2009,14.65685203,,GBR_2009,,3,20.68629595,0.20686296,,
GBR,WAGEGAP,EMPLOYEE,PC,A,2010,15.38428154,,GBR_2010,,3,19.23143692,0.192314369,,
GBR,WAGEGAP,EMPLOYEE,PC,A,2011,15.8769974,,GBR_2011,,3,18.2460052,0.182460052,,
GBR,WAGEGAP,EMPLOYEE,PC,A,2012,16.10805861,,GBR_2012,,3,17.78388278,0.177838828,,
GBR,WAGEGAP,EMPLOYEE,PC,A,2013,16.25899281,,GBR_2013,,3,17.48201439,0.174820144,,
GBR,WAGEGAP,EMPLOYEE,PC,A,2014,16.30862872,,GBR_2014,,3,17.38274257,0.173827426,,
GBR,WAGEGAP,EMPLOYEE,PC,A,2015,16.44922426,,GBR_2015,,3,17.10155148,0.171015515,,
GBR,WAGEGAP,EMPLOYEE,PC,A,2016,16.6017316,,GBR_2016,,3,16.7965368,0.167965368,,
GBR,WAGEGAP,EMPLOYEE,PC,A,2017,16.73294974,,GBR_2017,,3,16.53410053,0.165341005,,
GBR,WAGEGAP,EMPLOYEE,PC,A,2018,16.79802956,,GBR_2018,,3,16.40394089,0.164039409,,
USA,WAGEGAP,EMPLOYEE,PC,A,1973,5.9447983,,USA_1973,,3,38.1104034,0.381104034,,1
USA,WAGEGAP,EMPLOYEE,PC,A,1974,5.44965787,,USA_1974,,3,39.10068426,0.391006843,,
USA,WAGEGAP,EMPLOYEE,PC,A,1975,6.18498417,,USA_1975,,3,37.63003166,0.376300317,,
USA,WAGEGAP,EMPLOYEE,PC,A,1976,6.12201365,,USA_1976,,3,37.7559727,0.377559727,,
USA,WAGEGAP,EMPLOYEE,PC,A,1977,5.887573965,,USA_1977,,3,38.22485207,0.382248521,,
USA,WAGEGAP,EMPLOYEE,PC,A,1978,5.51376147,,USA_1978,,3,38.97247706,0.389724771,,
USA,WAGEGAP,EMPLOYEE,PC,A,1979,6.179024715,,USA_1979,,3,37.64195057,0.376419506,,
USA,WAGEGAP,EMPLOYEE,PC,A,1980,6.72392448,,USA_1980,,3,36.55215104,0.36552151,,
USA,WAGEGAP,EMPLOYEE,PC,A,1981,7.41299971,,USA_1981,,3,35.17400058,0.351740006,,
USA,WAGEGAP,EMPLOYEE,PC,A,1982,7.63795424,,USA_1982,,3,34.72409152,0.347240915,,
USA,WAGEGAP,EMPLOYEE,PC,A,1983,7.85677486,,USA_1983,,3,34.28645028,0.342864503,,
USA,WAGEGAP,EMPLOYEE,PC,A,1984,8.28391401,,USA_1984,,3,33.43217198,0.33432172,,
USA,WAGEGAP,EMPLOYEE,PC,A,1985,8.51089015,,USA_1985,,3,32.9782197,0.329782197,,
USA,WAGEGAP,EMPLOYEE,PC,A,1986,8.904892545,,USA_1986,,3,32.19021491,0.321902149,,
USA,WAGEGAP,EMPLOYEE,PC,A,1987,9.48888889,,USA_1987,,3,31.02222222,0.310222222,,
USA,WAGEGAP,EMPLOYEE,PC,A,1988,9.965412885,,USA_1988,,3,30.06917423,0.300691742,,
USA,WAGEGAP,EMPLOYEE,PC,A,1989,10.31821046,,USA_1989,,3,29.36357908,0.293635791,,
USA,WAGEGAP,EMPLOYEE,PC,A,1990,10.77227522,,USA_1990,,3,28.45544956,0.284554496,,
USA,WAGEGAP,EMPLOYEE,PC,A,1991,11.71445405,,USA_1991,,3,26.57109191,0.265710919,,
USA,WAGEGAP,EMPLOYEE,PC,A,1992,12.47113164,,USA_1992,,3,25.05773672,0.250577367,,
USA,WAGEGAP,EMPLOYEE,PC,A,1993,13.06179776,,USA_1993,,3,23.87640449,0.238764045,,
USA,WAGEGAP,EMPLOYEE,PC,A,1994,13.05774278,,USA_1994,,3,23.88451444,0.238845144,,
USA,WAGEGAP,EMPLOYEE,PC,A,1995,12.71000731,,USA_1995,,3,24.57998539,0.245799854,,
USA,WAGEGAP,EMPLOYEE,PC,A,1996,13.08802566,,USA_1996,,3,23.82394868,0.238239487,,
USA,WAGEGAP,EMPLOYEE,PC,A,1997,13.10675419,,USA_1997,,3,23.78649162,0.237864916,,
USA,WAGEGAP,EMPLOYEE,PC,A,1998,13.1270903,,USA_1998,,3,23.7458194,0.237458194,,
USA,WAGEGAP,EMPLOYEE,PC,A,1999,13.26860842,,USA_1999,,3,23.46278317,0.234627832,,
USA,WAGEGAP,EMPLOYEE,PC,A,2000,13.45553822,,USA_2000,,3,23.08892356,0.230889236,,
USA,WAGEGAP,EMPLOYEE,PC,A,2001,13.20895523,,USA_2001,,3,23.58208955,0.235820896,,
USA,WAGEGAP,EMPLOYEE,PC,A,2002,13.95434463,,USA_2002,,3,22.09131075,0.220913108,,
USA,WAGEGAP,EMPLOYEE,PC,A,2003,14.71223022,,USA_2003,,3,20.57553957,0.205755396,,
USA,WAGEGAP,EMPLOYEE,PC,A,2004,15.18232819,,USA_2004,,3,19.63534362,0.196353436,,
USA,WAGEGAP,EMPLOYEE,PC,A,2005,15.51246538,,USA_2005,,3,18.97506925,0.189750693,,
USA,WAGEGAP,EMPLOYEE,PC,A,2006,15.37685061,,USA_2006,,3,19.24629879,0.192462988,,
USA,WAGEGAP,EMPLOYEE,PC,A,2007,15.07832898,,USA_2007,,3,19.84334204,0.19843342,,
USA,WAGEGAP,EMPLOYEE,PC,A,2008,14.97493735,,USA_2008,,3,20.05012531,0.200501253,,
USA,WAGEGAP,EMPLOYEE,PC,A,2009,15.10989011,,USA_2009,,3,19.78021978,0.197802198,,
USA,WAGEGAP,EMPLOYEE,PC,A,2010,15.5946602,,USA_2010,,3,18.81067961,0.188106796,,
USA,WAGEGAP,EMPLOYEE,PC,A,2011,16.10576923,,USA_2011,,3,17.78846154,0.177884615,,
USA,WAGEGAP,EMPLOYEE,PC,A,2012,15.45667448,,USA_2012,,3,19.08665105,0.190866511,,
USA,WAGEGAP,EMPLOYEE,PC,A,2013,16.04651163,,USA_2013,,3,17.90697674,0.179069767,,
USA,WAGEGAP,EMPLOYEE,PC,A,2014,16.27439725,,USA_2014,,3,17.45120551,0.174512055,,
USA,WAGEGAP,EMPLOYEE,PC,A,2015,15.55865922,,USA_2015,,3,18.88268156,0.188826816,,
USA,WAGEGAP,EMPLOYEE,PC,A,2016,15.92896175,,USA_2016,,3,18.1420765,0.181420765,,
USA,WAGEGAP,EMPLOYEE,PC,A,2017,15.91392136,,USA_2017,,3,18.17215728,0.181721573,,
USA,WAGEGAP,EMPLOYEE,PC,A,2018,15.54470709,,USA_2018,,3,18.91058582,0.189105858,,
BGR,WAGEGAP,EMPLOYEE,PC,A,2002,18.45219678,,BGR_2002,,3,13.09560644,0.130956064,,
BGR,WAGEGAP,EMPLOYEE,PC,A,2006,24.31034483,,BGR_2006,,3,1.379310345,0.013793103,,
BGR,WAGEGAP,EMPLOYEE,PC,A,2010,21.53284672,,BGR_2010,,3,6.934306569,0.069343066,,
BGR,WAGEGAP,EMPLOYEE,PC,A,2014,22.96875,,BGR_2014,,3,4.0625,0.040625,,
CHL,WAGEGAP,EMPLOYEE,PC,A,1998,17.85714286,,CHL_1998,,3,14.28571429,0.142857143,,
CHL,WAGEGAP,EMPLOYEE,PC,A,2000,21.96355,,CHL_2000,,3,6.0729,0.060729,,
CHL,WAGEGAP,EMPLOYEE,PC,A,2003,24.15840805,,CHL_2003,,3,1.683183892,0.016831839,,
CHL,WAGEGAP,EMPLOYEE,PC,A,2006,22.22222222,,CHL_2006,,3,5.555555556,0.055555556,,
CHL,WAGEGAP,EMPLOYEE,PC,A,2009,20.45454545,,CHL_2009,,3,9.090909091,0.090909091,,
CHL,WAGEGAP,EMPLOYEE,PC,A,2011,17,,CHL_2011,,3,16,0.16,,
CHL,WAGEGAP,EMPLOYEE,PC,A,2013,19.66666667,,CHL_2013,,3,10.66666667,0.106666667,,
CHL,WAGEGAP,EMPLOYEE,PC,A,2015,17.85714286,,CHL_2015,,3,14.28571429,0.142857143,,
CHL,WAGEGAP,EMPLOYEE,PC,A,2017,18.75,,CHL_2017,,3,12.5,0.125,,
COL,WAGEGAP,EMPLOYEE,PC,A,2007,24.33034149,,COL_2007,,3,1.339317018,0.01339317,,
COL,WAGEGAP,EMPLOYEE,PC,A,2008,24.13015464,,COL_2008,,3,1.739690722,0.017396907,,
COL,WAGEGAP,EMPLOYEE,PC,A,2009,23.30766241,,COL_2009,,3,3.384675171,0.033846752,,
COL,WAGEGAP,EMPLOYEE,PC,A,2010,21.78472222,,COL_2010,,3,6.430555556,0.064305556,,
COL,WAGEGAP,EMPLOYEE,PC,A,2011,23.23259579,,COL_2011,,3,3.534808419,0.035348084,,
COL,WAGEGAP,EMPLOYEE,PC,A,2012,20.90102661,,COL_2012,,3,8.197946776,0.081979468,,
COL,WAGEGAP,EMPLOYEE,PC,A,2013,21.42857143,,COL_2013,,3,7.142857143,0.071428571,,
COL,WAGEGAP,EMPLOYEE,PC,A,2014,20.2,,COL_2014,,3,9.6,0.096,,
COL,WAGEGAP,EMPLOYEE,PC,A,2015,19.42914214,,COL_2015,,3,11.14171573,0.111417157,,
COL,WAGEGAP,EMPLOYEE,PC,A,2016,21.45412467,,COL_2016,,3,7.091750669,0.070917507,,
COL,WAGEGAP,EMPLOYEE,PC,A,2017,21.15384615,,COL_2017,,3,7.692307692,0.076923077,,
COL,WAGEGAP,EMPLOYEE,PC,A,2018,22.10603704,,COL_2018,,3,5.787925926,0.057879259,,
CRI,WAGEGAP,EMPLOYEE,PC,A,2010,25,,CRI_2010,,3,0,0,,
CRI,WAGEGAP,EMPLOYEE,PC,A,2011,22.68465909,,CRI_2011,,3,4.630681818,0.046306818,,
CRI,WAGEGAP,EMPLOYEE,PC,A,2012,24.72375691,,CRI_2012,,3,0.552486188,0.005524862,,
CRI,WAGEGAP,EMPLOYEE,PC,A,2013,25,,CRI_2013,,3,0,0,,
CRI,WAGEGAP,EMPLOYEE,PC,A,2014,22.4251497,,CRI_2014,,3,5.149700599,0.051497006,,
CRI,WAGEGAP,EMPLOYEE,PC,A,2015,23.14814815,,CRI_2015,,3,3.703703704,0.037037037,,
CRI,WAGEGAP,EMPLOYEE,PC,A,2016,24.10714286,,CRI_2016,,3,1.785714286,0.017857143,,
CRI,WAGEGAP,EMPLOYEE,PC,A,2017,23.51648352,,CRI_2017,,3,2.967032967,0.02967033,,
CRI,WAGEGAP,EMPLOYEE,PC,A,2018,22.63736264,,CRI_2018,,3,4.725274725,0.047252747,,
HRV,WAGEGAP,EMPLOYEE,PC,A,2010,23.08383234,,HRV_2010,,3,3.832335329,0.038323353,,
CYP,WAGEGAP,EMPLOYEE,PC,A,2002,9.30002684,,CYP_2002,,3,31.39994632,0.313999463,,
CYP,WAGEGAP,EMPLOYEE,PC,A,2006,9.866553095,,CYP_2006,,3,30.26689381,0.302668938,,
CYP,WAGEGAP,EMPLOYEE,PC,A,2010,12.69950468,,CYP_2010,,3,24.60099064,0.246009906,,
CYP,WAGEGAP,EMPLOYEE,PC,A,2014,18.29538267,,CYP_2014,,3,13.40923466,0.134092347,,
EST,WAGEGAP,EMPLOYEE,PC,A,2002,12.49967403,,EST_2002,,3,25.00065194,0.250006519,,
EST,WAGEGAP,EMPLOYEE,PC,A,2006,10.15625,,EST_2006,,3,29.6875,0.296875,,
EST,WAGEGAP,EMPLOYEE,PC,A,2010,11.10108303,,EST_2010,,3,27.79783394,0.277978339,,
EST,WAGEGAP,EMPLOYEE,PC,A,2014,10.83032491,,EST_2014,,3,28.33935018,0.283393502,,
ISR,WAGEGAP,EMPLOYEE,PC,A,2001,11.01264084,,ISR_2001,,3,27.97471833,0.279747183,,
ISR,WAGEGAP,EMPLOYEE,PC,A,2002,12.89619377,,ISR_2002,,3,24.20761246,0.242076125,,
ISR,WAGEGAP,EMPLOYEE,PC,A,2003,12.33734434,,ISR_2003,,3,25.32531132,0.253253113,,
ISR,WAGEGAP,EMPLOYEE,PC,A,2004,12.49323593,,ISR_2004,,3,25.01352814,0.250135281,,
ISR,WAGEGAP,EMPLOYEE,PC,A,2005,14.03780069,,ISR_2005,,3,21.92439863,0.219243986,,
ISR,WAGEGAP,EMPLOYEE,PC,A,2006,14.02239214,,ISR_2006,,3,21.95521573,0.219552157,,
ISR,WAGEGAP,EMPLOYEE,PC,A,2007,14.79537603,,ISR_2007,,3,20.40924794,0.204092479,,
ISR,WAGEGAP,EMPLOYEE,PC,A,2008,13.97058824,,ISR_2008,,3,22.05882353,0.220588235,,
ISR,WAGEGAP,EMPLOYEE,PC,A,2009,14.43200099,,ISR_2009,,3,21.13599802,0.21135998,,
ISR,WAGEGAP,EMPLOYEE,PC,A,2010,14.80421131,,ISR_2010,,3,20.39157739,0.203915774,,
ISR,WAGEGAP,EMPLOYEE,PC,A,2011,15.17016655,,ISR_2011,,3,19.65966691,0.196596669,,
ISR,WAGEGAP,EMPLOYEE,PC,A,2012,15,,ISR_2012,,3,20,0.2,,
ISR,WAGEGAP,EMPLOYEE,PC,A,2013,14.82704909,,ISR_2013,,3,20.34590182,0.203459018,,
